2.280000000000000000e+02,8.000000000000000000e+01,8.000000000000000000e+01
2.450000000000000000e+02,1.500000000000000000e+02,8.000000000000000000e+01
2.460000000000000000e+02,2.310000000000000000e+02,9.000000000000000000e+01
1.590000000000000000e+02,2.250000000000000000e+02,1.270000000000000000e+02
1.270000000000000000e+02,2.260000000000000000e+02,2.260000000000000000e+02
8.900000000000000000e+01,1.560000000000000000e+02,2.550000000000000000e+02
1.050000000000000000e+02,7.100000000000000000e+01,2.040000000000000000e+02
2.550000000000000000e+02,1.190000000000000000e+02,2.010000000000000000e+02
